"","Overall_Rating","Technical_Skills","Teamwork","Customer_Service","Hire_Again","High_Performer","Retained","scale"
"4148",4,4,4,3,5,1,0,3.32571531591352
"4149",5,5,5,4,5,1,1,7.61885360452279
"4150",3,3,3,3,4,0,1,-1.82363155488248
"4151",3,3,3,3,4,0,0,-2.17018322593355
"4152",1,1,1,1,1,0,0,-12.3967344062751
"4153",4,4,5,4,5,1,1,5.60636887524234
"4154",4,4,4,4,5,1,1,4.6142303849082
"4155",4,4,4,3,5,1,1,3.6722669869646
"4156",5,5,4,5,5,1,1,7.56867851213226
"4157",3,3,3,4,4,0,0,-1.22821982798995
"4158",3,3,4,4,4,0,1,0.110470333395263
"4159",4,4,4,4,5,1,0,4.26767871385712
"4160",2,3,3,3,4,0,1,-2.83631470309146
"4161",1,1,1,1,1,0,0,-12.3967344062751
"4162",3,3,4,3,5,0,1,-0.05370041613994
"4163",3,3,3,3,4,0,1,-1.82363155488248
"4164",3,3,4,4,5,1,0,2.25519398457667
"4165",4,2,3,3,5,0,1,-1.03295733933657
"4166",4,5,4,4,5,1,0,5.2674802949286
"4167",3,3,3,2,2,0,1,-4.32118024964288
"4168",3,3,3,3,4,0,1,-1.82363155488248
"4169",4,4,4,4,5,1,1,4.6142303849082
"4170",4,3,3,4,5,1,1,2.62229031350259
"4171",4,4,4,4,4,1,1,3.8364377364998
"4172",3,3,4,4,5,1,1,2.60174565562774
"4174",3,3,2,3,3,0,1,-3.59356269362501
"4175",3,3,3,3,4,0,0,-2.17018322593355
"4176",4,4,4,4,5,1,1,4.6142303849082
"4177",2,2,2,2,3,0,1,-6.54801082084907
"4178",3,4,3,3,4,0,1,-0.823829973811001
"4180",4,4,3,4,5,1,0,3.27554022352299
"4181",2,3,2,2,2,0,0,-6.67255355923707
"4182",3,4,4,4,5,1,0,3.25499556564814
"4183",4,4,4,4,5,1,0,4.26767871385712
"4184",5,5,5,5,5,1,1,8.56081700246639
"4185",1,1,3,3,1,0,0,-8.52853062971966
"4186",4,4,4,4,5,1,1,4.6142303849082
"4187",3,3,3,3,5,0,0,-1.39239057752515
"4188",2,2,2,2,2,0,1,-7.32580346925747
"4190",3,3,3,3,4,0,0,-2.17018322593355
"4191",2,3,3,3,5,0,0,-2.40507372573413
"4192",2,3,2,3,3,0,0,-4.95279751288507
"4193",3,3,3,3,4,0,1,-1.82363155488248
"4194",3,3,3,3,4,0,1,-1.82363155488248
"4195",3,3,4,4,4,0,1,0.110470333395263
"4196",3,3,4,3,4,0,1,-0.831493064548341
"4197",1,1,1,1,1,0,0,-12.3967344062751
"4198",3,3,3,4,4,0,0,-1.22821982798995
"4199",4,4,3,5,5,1,1,4.56405529251767
"4200",2,2,2,2,4,0,0,-6.11676984349175
"4201",3,3,4,4,4,0,0,-0.236081337655814
"4202",4,4,4,5,4,1,1,4.7784011344434
"4203",4,4,4,5,5,1,0,5.20964211180073
"4204",2,3,3,2,4,0,1,-3.77827810103506
"4205",3,3,3,3,5,0,1,-1.04583890647407
"4206",3,3,1,1,1,0,0,-8.37176494771423
"4207",2,2,3,3,3,0,0,-4.96046060362241
"4208",3,3,2,3,4,0,1,-2.81577004521661
"4209",3,3,4,3,5,0,0,-0.400252087191017
"4210",3,3,3,3,3,0,0,-2.94797587434195
"4211",3,3,3,3,3,0,1,-2.60142420329088
"4213",3,3,3,4,4,0,1,-0.881668156938872
"4214",2,2,2,2,2,0,1,-7.32580346925747
"4215",4,4,4,4,4,1,1,3.8364377364998
"4216",3,3,3,3,4,0,1,-1.82363155488248
"4217",1,1,1,1,1,0,1,-12.0501827352241
"4218",3,2,3,3,4,0,0,-3.16998480700503
"4219",5,5,5,5,5,1,1,8.56081700246639
"4220",1,1,1,1,1,0,0,-12.3967344062751
"4221",3,4,3,3,4,0,1,-0.823829973811001
"4222",4,4,4,4,5,1,1,4.6142303849082
"4223",3,4,4,3,5,1,1,2.65958383875562
"4224",4,4,4,4,5,1,1,4.6142303849082
"4225",3,3,5,3,4,0,1,0.160645425785794
"4226",3,3,3,3,4,0,1,-1.82363155488248
"4227",4,4,4,4,5,1,0,4.26767871385712
"4228",2,3,3,3,3,0,0,-3.96065902255093
"4229",4,4,4,4,5,1,1,4.6142303849082
"4230",4,4,4,3,4,1,1,2.89447433855619
"4231",4,4,3,3,5,1,0,2.33357682557938
"4232",3,3,4,3,3,0,1,-1.60928571295674
"4233",3,3,3,3,5,0,1,-1.04583890647407
"4234",2,2,3,2,2,0,1,-6.33366497892334
"4235",3,3,3,3,4,0,0,-2.17018322593355
"4236",5,4,5,5,5,1,1,7.56101542139492
"4237",4,4,4,4,4,1,1,3.8364377364998
"4239",5,5,5,5,5,1,1,8.56081700246639
"4240",4,4,3,4,4,1,1,2.84429924616566
"4241",3,3,3,3,4,0,1,-1.82363155488248
"4242",3,4,4,4,5,1,1,3.60154723669922
"4243",3,3,3,3,5,0,1,-1.04583890647407
"4244",3,3,3,3,5,0,0,-1.39239057752515
"4245",4,4,4,4,5,1,1,4.6142303849082
"4246",4,4,4,4,5,1,0,4.26767871385712
"4247",3,3,4,3,4,0,0,-1.17804473559942
"4248",1,1,1,1,1,0,0,-12.3967344062751
"4249",4,4,4,4,5,1,1,4.6142303849082
"4250",3,3,4,3,5,0,1,-0.05370041613994
"4251",3,4,3,3,4,0,1,-0.823829973811001
"4252",4,3,3,3,4,0,1,-0.810948406673496
"4253",3,3,3,3,4,0,1,-1.82363155488248
"4254",3,3,3,3,5,0,0,-1.39239057752515
"4255",3,1,2,3,1,0,1,-7.14875115258476
"4256",3,3,3,3,4,0,1,-1.82363155488248
"4257",3,3,3,3,4,0,1,-1.82363155488248
"4258",5,5,3,3,4,1,1,3.91482057750252
"4259",3,3,3,3,4,0,0,-2.17018322593355
"4260",2,2,3,3,2,0,1,-5.39170158097973
"4261",5,5,5,5,5,1,1,8.56081700246639
"4262",3,3,3,3,4,0,1,-1.82363155488248
"4263",4,4,4,4,5,1,0,4.26767871385712
"4264",3,3,3,3,5,0,1,-1.04583890647407
"4265",3,3,2,2,4,0,1,-3.75773344316021
"4266",3,3,3,3,5,0,1,-1.04583890647407
"4267",4,4,4,4,5,1,1,4.6142303849082
"4268",3,4,2,3,4,0,1,-1.81596846414514
"4269",4,4,3,3,4,0,0,-0.157698496653098
"4270",4,4,4,3,5,1,1,3.6722669869646
"4271",3,3,3,3,4,0,1,-1.82363155488248
"4272",2,2,2,3,2,0,0,-6.73039174236494
"4273",3,3,4,4,5,1,1,2.60174565562774
"4274",5,5,5,5,5,1,1,8.56081700246639
"4275",3,3,3,3,4,0,1,-1.82363155488248
"4276",1,1,1,1,1,0,1,-12.0501827352241
"4277",4,4,4,4,5,1,0,4.26767871385712
"4278",3,3,3,3,4,0,0,-2.17018322593355
"4279",3,3,3,4,4,0,0,-1.22821982798995
"4280",3,3,3,4,4,0,1,-0.881668156938872
"4281",4,3,4,4,5,1,1,3.61442880383672
"4282",3,4,4,3,1,0,1,-2.16506942870207
"4283",4,4,4,4,5,1,1,4.6142303849082
"4284",3,3,3,3,4,0,1,-1.82363155488248
"4285",4,4,5,5,5,1,1,6.54833227318594
"4286",3,3,3,3,4,0,1,-1.82363155488248
"4287",3,3,3,3,4,0,1,-1.82363155488248
"4288",3,2,3,4,4,0,1,-1.88146973801035
"4289",3,3,3,3,3,0,0,-2.94797587434195
"4290",4,3,4,4,5,1,1,3.61442880383672
"4291",2,3,3,3,3,0,0,-3.96065902255093
"4292",3,3,3,3,4,0,1,-1.82363155488248
"4293",3,3,3,3,4,0,0,-2.17018322593355
"4294",2,3,3,3,2,0,1,-4.39189999990826
"4295",4,3,3,3,4,0,1,-0.810948406673496
"4296",3,3,3,3,4,0,1,-1.82363155488248
"4297",2,1,2,2,2,0,0,-8.67215672138002
"4299",3,3,3,4,4,0,1,-0.881668156938872
"4300",2,2,1,3,4,0,1,-5.8203932648312
"4301",1,2,1,1,2,0,0,-10.6191401767953
"4302",3,3,3,3,4,0,1,-1.82363155488248
"4303",4,4,4,4,5,1,1,4.6142303849082
"4304",3,3,3,3,4,0,0,-2.17018322593355
"4305",4,4,4,4,5,1,0,4.26767871385712
"4306",5,4,5,5,5,1,0,7.21446375034384
"4307",3,3,3,3,5,0,1,-1.04583890647407
"4308",4,4,4,4,5,1,0,4.26767871385712
"4309",3,3,3,3,5,0,0,-1.39239057752515
"4310",5,5,5,5,5,1,1,8.56081700246639
"4311",4,3,4,4,5,1,1,3.61442880383672
"4312",3,3,3,3,5,0,1,-1.04583890647407
"4313",3,4,4,4,5,1,1,3.60154723669922
"4314",2,1,2,3,3,0,0,-6.95240067502802
"4315",3,3,3,3,5,0,0,-1.39239057752515
"4316",3,3,3,3,4,0,1,-1.82363155488248
"4317",3,3,2,3,4,0,1,-2.81577004521661
"4318",3,3,3,3,4,0,0,-2.17018322593355
"4319",3,4,4,4,5,1,1,3.60154723669922
"4320",4,3,4,4,4,1,1,2.83663615542832
"4321",2,2,2,2,4,0,0,-6.11676984349175
"4322",4,3,5,3,5,1,1,3.66460389622726
"4323",4,4,4,4,5,1,0,4.26767871385712
"4324",5,5,5,5,5,1,1,8.56081700246639
"4325",3,3,3,3,4,0,1,-1.82363155488248
"4326",3,3,3,3,3,0,1,-2.60142420329088
"4327",3,4,4,4,5,1,1,3.60154723669922
"4328",3,3,4,4,5,1,0,2.25519398457667
"4329",2,2,3,2,2,0,1,-6.33366497892334
"4330",3,3,3,3,5,0,1,-1.04583890647407
"4331",4,4,5,5,5,1,1,6.54833227318594
"4332",4,5,4,5,5,1,0,6.2094436928722
"4333",4,4,4,4,5,1,1,4.6142303849082
"4334",3,3,3,3,4,0,1,-1.82363155488248
"4335",4,4,4,4,5,1,1,4.6142303849082
"4336",3,3,3,2,4,0,1,-2.76559495282608
"4337",4,4,4,4,5,1,1,4.6142303849082
"4338",4,5,4,5,5,1,1,6.55599536392328
"4339",1,2,4,4,2,0,0,-4.81683451196205
"4340",4,4,4,4,5,1,1,4.6142303849082
"4341",2,2,1,2,2,0,0,-8.66449363064268
"4342",4,4,4,4,5,1,1,4.6142303849082
"4343",3,3,3,4,3,0,0,-2.00601247639835
"4344",2,4,4,3,4,0,1,-0.844374631685845
"4345",3,3,3,3,4,0,1,-1.82363155488248
"4346",3,3,3,3,3,0,0,-2.94797587434195
"4347",1,2,1,3,1,0,0,-9.51300602931646
"4348",5,5,5,5,5,1,1,8.56081700246639
"4349",2,3,3,1,2,0,1,-6.27582679579546
"4350",3,3,3,3,4,0,0,-2.17018322593355
"4351",5,5,5,5,5,1,0,8.21426533141532
"4352",4,4,5,5,5,1,1,6.54833227318594
"4353",3,3,3,3,5,0,0,-1.39239057752515
"4354",3,4,3,2,4,0,1,-1.7657933717546
"4355",3,3,4,5,5,1,1,3.54370905357135
"4356",4,5,4,4,5,1,1,5.61403196597968
"4357",1,2,2,2,2,0,0,-8.68503828851753
"4359",4,4,5,5,5,1,1,6.54833227318594
"4361",1,1,1,1,2,0,0,-11.6189417578667
"4362",4,5,4,4,5,1,0,5.2674802949286
"4363",4,3,4,4,5,1,1,3.61442880383672
"4364",2,3,3,2,2,0,0,-5.68041506890294
"4366",3,3,4,4,4,0,1,0.110470333395263
"4367",3,3,3,3,4,0,1,-1.82363155488248
"4368",3,3,3,4,4,0,1,-0.881668156938872
"4369",1,2,2,2,2,0,0,-8.68503828851753
"4370",3,3,3,3,4,0,1,-1.82363155488248
"4371",4,4,4,4,5,1,1,4.6142303849082
"4372",3,3,4,3,4,0,0,-1.17804473559942
"4373",3,3,3,3,4,0,1,-1.82363155488248
"4374",1,1,1,1,1,0,0,-12.3967344062751
"4375",4,3,4,2,5,0,0,-0.32953233692564
"4376",3,3,4,5,5,1,1,3.54370905357135
"4377",4,4,4,4,4,1,1,3.8364377364998
"4378",4,4,4,4,5,1,1,4.6142303849082
"4379",3,3,4,3,4,0,1,-0.831493064548341
"4380",4,4,4,4,5,1,1,4.6142303849082
"4381",3,3,3,3,4,0,1,-1.82363155488248
"4382",5,5,5,5,5,1,0,8.21426533141532
"4383",3,3,3,3,4,0,0,-2.17018322593355
"4384",3,3,3,3,3,0,1,-2.60142420329088
"4385",5,5,5,5,5,1,1,8.56081700246639
"4386",2,2,2,3,3,0,0,-5.95259909395654
"4387",3,3,3,3,4,0,0,-2.17018322593355
"4388",3,3,3,3,4,0,1,-1.82363155488248
"4389",4,4,5,3,5,1,1,4.66440547729873
"4390",3,3,3,3,3,0,1,-2.60142420329088
"4391",3,3,3,3,4,0,1,-1.82363155488248
"4392",4,3,4,4,5,1,0,3.26787713278565
"4393",4,4,4,4,5,1,1,4.6142303849082
"4394",4,4,4,4,5,1,1,4.6142303849082
"4395",3,3,3,3,4,0,0,-2.17018322593355
"4396",4,5,4,4,5,1,1,5.61403196597968
"4397",3,4,4,4,5,1,1,3.60154723669922
"4398",4,4,4,4,4,1,0,3.48988606544872
"4399",3,4,3,3,4,0,0,-1.17038164486208
"4400",2,3,3,2,3,0,1,-4.55607074944346
"4401",3,3,3,3,4,0,0,-2.17018322593355
"4402",1,2,1,1,1,0,1,-11.0503811541526
"4403",3,3,4,4,5,1,1,2.60174565562774
"4404",4,4,4,4,4,1,0,3.48988606544872
"4405",4,4,4,4,5,1,0,4.26767871385712
"4406",2,2,2,2,2,0,1,-7.32580346925747
"4407",4,4,4,4,4,1,0,3.48988606544872
"4408",3,3,4,3,4,0,1,-0.831493064548341
"4409",4,3,5,5,5,1,1,5.54853069211446
"4410",3,3,3,3,4,0,0,-2.17018322593355
"4411",4,4,4,4,5,1,1,4.6142303849082
"4412",3,3,3,3,4,0,0,-2.17018322593355
"4414",2,1,2,3,3,0,0,-6.95240067502802
"4415",3,3,3,3,4,0,0,-2.17018322593355
"4416",5,5,5,5,5,1,0,8.21426533141532
"4417",3,3,3,3,4,0,1,-1.82363155488248
"4418",1,1,2,1,2,0,0,-10.6268032675326
"4419",3,3,3,4,4,0,0,-1.22821982798995
"4420",4,3,4,4,5,1,1,3.61442880383672
"4421",3,3,4,4,4,0,0,-0.236081337655814
"4422",1,3,2,2,2,0,0,-7.68523670744605
"4423",5,5,5,4,5,1,1,7.61885360452279
"4424",4,5,5,4,5,1,0,6.25961878526273
"4425",2,2,2,2,2,0,1,-7.32580346925747
"4426",3,3,3,5,4,0,1,0.0602952410047317
"4427",4,3,4,4,5,1,1,3.61442880383672
"4428",1,1,2,2,3,0,0,-8.9070472211806
"4429",4,4,4,4,5,1,0,4.26767871385712
"4430",4,4,4,4,5,1,1,4.6142303849082
"4431",3,3,3,3,4,0,0,-2.17018322593355
"4432",3,3,3,3,5,0,1,-1.04583890647407
"4433",4,4,4,5,5,1,1,5.5561937828518
"4434",4,4,3,3,5,1,0,2.33357682557938
"4435",3,3,4,4,4,0,0,-0.236081337655814
"4436",5,5,5,5,5,1,1,8.56081700246639
"4437",4,3,2,3,4,0,0,-2.14963856805871
"4438",5,5,5,5,5,1,1,8.56081700246639
"4439",3,4,3,3,5,0,0,-0.392588996453677
"4440",4,4,5,5,5,1,1,6.54833227318594
"4441",4,3,4,4,5,1,0,3.26787713278565
"4443",4,4,4,4,5,1,0,4.26767871385712
"4444",3,3,3,3,4,0,1,-1.82363155488248
"4445",1,1,1,2,1,0,1,-11.1082193372805
"4446",4,4,4,5,5,1,1,5.5561937828518
"4447",3,3,3,3,4,0,0,-2.17018322593355
"4448",3,3,3,3,4,0,0,-2.17018322593355
"4449",1,1,2,2,2,0,0,-9.684839869589
"4450",3,3,3,4,4,0,1,-0.881668156938872
"4451",3,3,3,3,4,0,1,-1.82363155488248
"4452",4,4,4,4,5,1,1,4.6142303849082
"4453",5,4,4,4,4,1,1,4.84912088470878
"4455",4,4,4,4,5,1,1,4.6142303849082
"4456",4,4,5,5,5,1,1,6.54833227318594
"4457",3,3,3,3,4,0,1,-1.82363155488248
"4458",3,3,4,4,5,1,0,2.25519398457667
"4459",3,3,4,4,5,1,0,2.25519398457667
"4460",4,4,3,3,5,1,1,2.68012849663046
"4461",2,2,2,2,2,0,0,-7.67235514030855
"4462",4,4,4,4,5,1,1,4.6142303849082
"4463",4,4,5,5,5,1,0,6.20178060213486
"4464",3,2,3,2,4,0,1,-3.76539653389756
"4465",4,4,4,4,4,1,1,3.8364377364998
"4467",3,3,2,2,4,0,1,-3.75773344316021
"4468",3,3,3,3,5,0,0,-1.39239057752515
"4469",4,4,3,3,4,0,1,0.188853174397979
"4470",1,1,1,1,2,0,0,-11.6189417578667
"4471",4,4,4,4,5,1,0,4.26767871385712
"4472",3,3,3,3,4,0,0,-2.17018322593355
"4473",3,3,2,3,4,0,0,-3.16232171626769
"4474",3,3,4,4,5,1,1,2.60174565562774
"4475",5,5,5,5,5,1,0,8.21426533141532
"4477",4,4,4,4,5,1,1,4.6142303849082
"4478",3,3,4,4,4,0,1,0.110470333395263
"4479",3,3,4,3,5,0,1,-0.05370041613994
"4480",4,4,4,4,5,1,1,4.6142303849082
"4481",3,3,4,4,5,1,1,2.60174565562774
"4482",3,3,3,4,5,0,1,-0.103875508530471
"4483",3,3,3,3,4,0,0,-2.17018322593355
"4484",2,3,2,2,3,0,1,-5.5482092397776
"4486",3,3,3,3,5,0,0,-1.39239057752515
"4488",5,5,5,5,5,1,1,8.56081700246639
"4489",4,3,3,4,4,0,0,-0.215536679780969
"4490",1,1,2,2,2,0,1,-9.33828819853793
"4491",5,4,5,5,5,1,1,7.56101542139492
"4492",4,4,4,4,5,1,1,4.6142303849082
"4493",3,3,3,3,4,0,1,-1.82363155488248
"4494",4,5,3,4,5,1,0,4.27534180459446
"4495",3,3,4,4,5,1,0,2.25519398457667
"4496",3,3,3,3,4,0,0,-2.17018322593355
"4497",4,3,4,4,5,1,1,3.61442880383672
"4498",4,4,4,4,5,1,1,4.6142303849082
"4499",3,2,4,4,3,0,1,-1.66712389608461
"4500",2,2,3,3,2,0,1,-5.39170158097973
"4501",3,3,4,3,5,0,1,-0.05370041613994
"4502",3,3,3,3,5,0,0,-1.39239057752515
"4503",5,5,5,4,5,1,0,7.27230193347171
"4504",4,3,4,4,5,1,1,3.61442880383672
"4505",4,4,4,4,5,1,1,4.6142303849082
"4506",3,4,4,4,5,1,1,3.60154723669922
"4507",4,4,4,5,5,1,1,5.5561937828518
"4508",3,3,3,3,4,0,1,-1.82363155488248
"4509",5,5,5,5,5,1,0,8.21426533141532
"4510",4,4,4,4,5,1,1,4.6142303849082
"4511",3,3,3,3,4,0,0,-2.17018322593355
"4512",3,3,3,4,5,0,1,-0.103875508530471
"4513",3,3,3,3,5,0,1,-1.04583890647407
"4514",4,4,4,4,5,1,1,4.6142303849082
"4515",4,4,4,4,5,1,1,4.6142303849082
"4516",2,2,3,3,4,0,0,-4.18266795521401
"4517",2,3,3,2,3,0,0,-4.90262242049454
"4518",4,4,2,3,4,0,0,-1.14983698698723
"4519",5,5,5,5,5,1,0,8.21426533141532
"4520",4,3,3,4,5,1,1,2.62229031350259
"4521",4,4,4,4,5,1,0,4.26767871385712
"4522",3,3,3,3,4,0,0,-2.17018322593355
"4523",3,3,4,4,4,0,0,-0.236081337655814
"4524",5,5,4,5,5,1,1,7.56867851213226
"4525",2,3,3,2,3,0,1,-4.55607074944346
"4526",4,4,4,4,5,1,0,4.26767871385712
"4527",4,4,4,4,5,1,1,4.6142303849082
"4528",3,4,4,3,4,0,1,0.168308516523134
"4529",2,3,2,2,2,0,1,-6.326001888186
"4530",4,4,4,4,4,1,1,3.8364377364998
"4531",3,3,3,3,4,0,1,-1.82363155488248
"4532",4,4,4,3,4,1,0,2.54792266750512
"4533",3,3,4,3,4,0,1,-0.831493064548341
"4534",4,4,4,4,5,1,1,4.6142303849082
"4536",5,5,5,5,5,1,0,8.21426533141532
"4537",4,3,3,4,4,0,1,0.131014991270108
"4539",2,2,3,3,2,0,0,-5.73825325203081
"4540",3,3,3,3,3,0,1,-2.60142420329088
"4541",3,3,4,3,5,0,1,-0.05370041613994
"4542",4,3,4,4,4,1,1,2.83663615542832
"4543",4,4,4,4,5,1,1,4.6142303849082
"4544",4,4,4,4,5,1,0,4.26767871385712
"4545",4,4,4,4,5,1,1,4.6142303849082
"4546",5,5,5,5,5,1,1,8.56081700246639
"4547",2,2,3,2,3,0,0,-5.90242400156601
"4548",2,2,2,2,3,0,1,-6.54801082084907
"4549",3,3,3,3,5,0,1,-1.04583890647407
"4550",4,4,4,4,5,1,1,4.6142303849082
"4551",3,3,3,3,4,0,1,-1.82363155488248
"4552",4,4,4,4,5,1,0,4.26767871385712
"4553",3,3,3,3,4,0,0,-2.17018322593355
"4554",1,1,2,1,1,0,1,-11.0580442448899
"4555",4,4,5,4,5,1,0,5.25981720419126
"4556",4,4,3,5,5,1,1,4.56405529251767
"4557",3,3,3,3,4,0,0,-2.17018322593355
"4558",3,3,4,3,5,0,1,-0.05370041613994
"4559",3,2,3,3,3,0,1,-3.60122578436235
"4560",3,3,3,3,4,0,1,-1.82363155488248
"4561",2,2,3,2,2,0,0,-6.68021664997441
"4562",3,3,4,5,4,1,0,2.41936473411187
"4563",2,3,3,3,3,0,1,-3.61410735149986
"4564",3,3,3,3,4,0,0,-2.17018322593355
"4565",3,4,4,3,4,0,1,0.168308516523134
"4566",3,3,4,4,4,0,1,0.110470333395263
"4567",5,5,5,5,5,1,1,8.56081700246639
"4568",4,4,4,4,4,1,0,3.48988606544872
"4569",1,1,2,3,1,0,1,-9.17411744900272
"4570",4,4,4,4,4,1,1,3.8364377364998
"4571",3,4,3,3,2,0,0,-2.72596694167888
"4572",3,3,3,3,4,0,0,-2.17018322593355
"4573",4,4,4,4,5,1,1,4.6142303849082
"4574",4,4,4,4,4,1,1,3.8364377364998
"4575",3,3,2,3,4,0,1,-2.81577004521661
"4576",3,3,3,3,4,0,1,-1.82363155488248
"4577",2,2,3,3,2,0,0,-5.73825325203081
"4578",3,3,3,3,4,0,0,-2.17018322593355
"4579",3,3,3,3,4,0,1,-1.82363155488248
"4581",2,3,3,3,3,0,1,-3.61410735149986
"4582",3,3,3,3,4,0,0,-2.17018322593355
"4583",3,3,3,3,4,0,0,-2.17018322593355
"4584",3,3,4,4,4,0,0,-0.236081337655814
"4585",4,3,3,3,5,0,1,-0.0331557582650954
"4586",2,2,3,4,3,0,1,-3.67194553462773
"4587",5,5,5,5,5,1,0,8.21426533141532
"4588",2,2,3,3,4,0,0,-4.18266795521401
"4589",4,5,4,4,5,1,1,5.61403196597968
"4590",3,2,3,3,5,0,1,-2.04564048754555
"4591",3,3,4,2,5,0,0,-1.34221548513462
"4592",3,3,4,3,5,0,1,-0.05370041613994
"4593",4,4,4,4,5,1,1,4.6142303849082
"4594",4,4,4,4,5,1,0,4.26767871385712
"4595",4,3,4,3,5,1,0,2.32591373484204
"4596",2,3,2,3,2,0,0,-5.73059016129347
"4597",2,3,3,4,2,0,1,-3.44993660196465
"4598",3,3,3,3,4,0,1,-1.82363155488248
"4599",4,4,5,5,5,1,1,6.54833227318594
"4600",5,4,5,5,5,1,1,7.56101542139492
"4601",3,4,3,2,4,0,1,-1.7657933717546
"4602",2,2,2,2,3,0,0,-6.89456249190015
"4603",3,3,4,3,4,0,1,-0.831493064548341
"4604",1,1,1,3,1,0,0,-10.5128076103879
"4605",2,2,2,2,2,0,1,-7.32580346925747
"4606",4,4,4,4,4,1,0,3.48988606544872
"4607",4,3,3,4,4,0,0,-0.215536679780969
"4608",2,2,3,2,2,0,1,-6.33366497892334
"4609",5,4,5,4,5,1,0,6.27250035240024
"4610",3,3,3,3,4,0,1,-1.82363155488248
"4611",2,2,3,2,3,0,1,-5.55587233051494
"4612",2,2,2,2,4,0,1,-5.77021817244067
"4614",2,2,3,2,3,0,1,-5.55587233051494
"4615",4,4,4,4,4,1,0,3.48988606544872
"4616",4,4,4,4,5,1,0,4.26767871385712
"4617",2,3,3,3,5,0,1,-2.05852205468305
"4618",5,5,5,5,5,1,0,8.21426533141532
"4619",5,4,5,5,5,1,1,7.56101542139492
"4620",3,3,3,3,4,0,1,-1.82363155488248
"4621",3,3,3,3,4,0,1,-1.82363155488248
"4622",3,3,4,3,4,0,1,-0.831493064548341
"4623",4,4,5,4,5,1,0,5.25981720419126
"4624",3,3,3,4,4,0,1,-0.881668156938872
"4625",3,3,3,3,4,0,0,-2.17018322593355
"4626",3,3,4,3,4,0,0,-1.17804473559942
"4627",3,3,3,3,4,0,0,-2.17018322593355
"4628",2,2,3,2,4,0,1,-4.77807968210653
"4630",3,3,4,4,4,0,1,0.110470333395263
"4631",2,3,3,2,3,0,0,-4.90262242049454
"4632",1,1,1,1,5,0,0,-9.28556381264154
"4633",2,3,3,3,4,0,0,-3.18286637414253
"4634",5,5,5,5,5,1,1,8.56081700246639
"4635",4,4,4,4,5,1,0,4.26767871385712
"4636",5,5,5,5,5,1,0,8.21426533141532
"4637",3,4,4,4,5,1,1,3.60154723669922
"4639",3,4,4,4,5,1,0,3.25499556564814
"4641",1,2,2,2,1,0,0,-9.46283093692593
"4642",3,3,3,2,3,0,0,-3.88993927228556
"4644",4,4,4,4,5,1,1,4.6142303849082
"4645",5,4,5,5,5,1,1,7.56101542139492
"4646",4,4,4,3,4,1,0,2.54792266750512
"4647",4,5,4,4,5,1,0,5.2674802949286
"4648",3,3,3,3,4,0,1,-1.82363155488248
"4649",2,3,3,2,2,0,1,-5.33386339785186
"4650",2,2,1,4,4,0,1,-4.8784298668876
"4652",3,3,3,3,4,0,1,-1.82363155488248
"4653",4,4,4,3,5,1,0,3.32571531591352
"4654",3,4,4,5,5,1,1,4.54351063464282
"4655",3,3,2,3,3,0,1,-3.59356269362501
"4656",3,3,3,4,5,0,1,-0.103875508530471
"4657",3,3,3,3,2,0,1,-3.37921685169928
"4658",3,3,2,2,4,0,1,-3.75773344316021
"4659",2,2,2,3,4,0,1,-4.82825477449707
"4660",2,2,3,3,3,0,1,-4.61390893257133
"4661",4,4,4,4,4,1,1,3.8364377364998
"4662",3,4,3,3,4,0,0,-1.17038164486208
"4663",1,2,2,2,1,0,0,-9.46283093692593
"4664",4,4,4,4,5,1,1,4.6142303849082
"4666",2,3,3,3,3,0,0,-3.96065902255093
"4667",3,3,3,3,5,0,0,-1.39239057752515
"4669",4,4,3,4,5,1,0,3.27554022352299
"4670",3,2,2,2,3,0,0,-5.88187934369117
"4671",3,3,3,3,4,0,1,-1.82363155488248
"4672",2,2,3,4,2,0,0,-4.79628985408721
"4673",3,3,3,2,4,0,1,-2.76559495282608
"4674",3,3,3,3,4,0,0,-2.17018322593355
"4675",3,3,3,3,4,0,1,-1.82363155488248
"4676",2,3,2,2,2,0,0,-6.67255355923707
"4677",5,5,5,5,5,1,1,8.56081700246639
"4678",3,3,3,3,4,0,1,-1.82363155488248
"4679",4,4,4,3,5,1,0,3.32571531591352
"4680",4,4,3,3,4,0,0,-0.157698496653098
"4681",3,3,3,3,4,0,0,-2.17018322593355
"4682",4,5,5,5,5,1,1,7.54813385425741
"4683",4,4,4,4,5,1,1,4.6142303849082
"4684",2,2,2,2,2,0,1,-7.32580346925747
"4685",3,4,4,2,4,0,0,-1.12020655247155
"4686",3,3,3,3,4,0,0,-2.17018322593355
"4687",2,2,4,2,2,0,0,-5.68807815964028
"4688",4,4,4,4,5,1,0,4.26767871385712
"4689",4,4,4,4,5,1,1,4.6142303849082
"4690",3,3,3,3,4,0,0,-2.17018322593355
"4691",3,3,3,3,4,0,0,-2.17018322593355
"4692",3,3,4,4,5,1,1,2.60174565562774
"4693",2,2,2,2,3,0,1,-6.54801082084907
"4694",4,4,5,4,4,1,0,4.48202455578286
"4695",4,4,4,4,5,1,0,4.26767871385712
"4696",3,3,3,3,4,0,0,-2.17018322593355
"4697",4,4,4,4,5,1,1,4.6142303849082
"4698",4,4,4,4,4,1,1,3.8364377364998
